Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65538978,07/12/2025 06:04:07 PM,07/12/2025 09:35:58 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,220 WASHINGTON STREET,WASHINGTON STREET,RED CROSS PLACE,TILLARY STREET,RED CROSS PLACE,TILLARY STREET,ADDRESS,BROOKLYN,CADMAN PLAZA EAST,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 09:36:02 PM,02 BROOKLYN,,BROOKLYN,987033,193424,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69758053209788,-73.9899636082653,"(40.69758053209788, -73.9899636082653)"
65540768,07/12/2025 06:04:03 PM,07/12/2025 06:43:31 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11368,40-56 JUNCTION BOULEVARD,JUNCTION BOULEVARD,40 ROAD,41 AVENUE,40 ROAD,41 AVENUE,ADDRESS,CORONA,JUNCTION BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/12/2025 06:43:33 PM,04 QUEENS,4015960035,QUEENS,1020612,211839,ONLINE,Unspecified,QUEENS,,,,,,,,40.74805092746579,-73.86876755648586,"(40.74805092746579, -73.86876755648586)"
65537900,07/12/2025 06:04:00 PM,07/12/2025 06:51:08 PM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11693,9500 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH   95 STREET,BEACH   96 STREET,BEACH   95 STREET,BEACH   96 STREET,ADDRESS,FAR ROCKAWAY,SHORE FRONT PARKWAY,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/12/2025 06:51:11 PM,14 QUEENS,,QUEENS,1035313,151970,ONLINE,Unspecified,QUEENS,,,,,,,,40.5836515690757,-73.81616443321806,"(40.5836515690757, -73.81616443321806)"
65539561,07/12/2025 06:03:58 PM,07/12/2025 07:27:58 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 07:28:01 PM,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,,,,,,,,40.720328269590894,-73.80776061338688,"(40.720328269590894, -73.80776061338688)"
65538651,07/12/2025 06:03:56 PM,07/13/2025 12:38:49 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11102,28-07 NEWTOWN AVENUE,NEWTOWN AVENUE,29 STREET,30 STREET,29 STREET,30 STREET,ADDRESS,ASTORIA,NEWTOWN AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/13/2025 12:38:51 AM,01 QUEENS,4005960015,QUEENS,1005841,219491,ONLINE,Unspecified,QUEENS,,,,,,,,40.769102103919735,-73.92205228998061,"(40.769102103919735, -73.92205228998061)"
65535917,07/12/2025 06:03:27 PM,,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11420,131-15 132 STREET,132 STREET,131 AVENUE,133 AVENUE,131 AVENUE,133 AVENUE,ADDRESS,SOUTH OZONE PARK,132 STREET,,In Progress,,,,10 QUEENS,4117770022,QUEENS,1037928,183613,ONLINE,Unspecified,QUEENS,SUV,,,,,,,40.670489283612866,-73.80649836555783,"(40.670489283612866, -73.80649836555783)"
65542718,07/12/2025 06:03:27 PM,07/12/2025 06:59:56 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,67-16 65 PLACE,65 PLACE,DEAD END,68 AVENUE,DEAD END,68 AVENUE,ADDRESS,RIDGEWOOD,65 PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,07/12/2025 06:59:59 PM,05 QUEENS,4036240023,QUEENS,1014223,196712,PHONE,Unspecified,QUEENS,,,,,,,,40.70655499351289,-73.89189315698928,"(40.70655499351289, -73.89189315698928)"
65540327,07/12/2025 06:03:23 PM,07/12/2025 07:42:38 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11203,385 EAST   56 STREET,EAST   56 STREET,KINGS HIGHWAY,KINGS HIGHWAY,KINGS HIGHWAY,KINGS HIGHWAY,ADDRESS,BROOKLYN,EAST   56 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 07:42:40 PM,17 BROOKLYN,3047410051,BROOKLYN,1005314,175184,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64749121286166,-73.92409347058435,"(40.64749121286166, -73.92409347058435)"
65539874,07/12/2025 06:03:04 PM,,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10029,421 EAST  114 STREET,EAST  114 STREET,1 AVENUE,THOMAS JEFFERSON PARK PATH,1 AVENUE,THOMAS JEFFERSON PARK PATH,ADDRESS,NEW YORK,EAST  114 STREET,,In Progress,,,,11 MANHATTAN,1017080012,MANHATTAN,1002126,228678,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79432626805204,-73.93543971289023,"(40.79432626805204, -73.93543971289023)"
65541808,07/12/2025 06:02:47 PM,07/12/2025 06:14:15 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1481 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/12/2025 06:14:18 PM,03 BRONX,2029020036,BRONX,1010934,244328,ONLINE,Unspecified,BRONX,,,,,,,,40.83725890119578,-73.90356687170548,"(40.83725890119578, -73.90356687170548)"
65536960,07/12/2025 06:02:37 PM,07/12/2025 06:40:18 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,LINCOLN PLACE,LINCOLN PLACE,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 06:40:20 PM,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,
65544300,07/12/2025 06:02:34 PM,07/12/2025 06:27:31 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,3833 WHITE PLAINS ROAD,WHITE PLAINS ROAD,EAST  220 STREET,EAST  221 STREET,EAST  220 STREET,EAST  221 STREET,ADDRESS,BRONX,WHITE PLAINS ROAD,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/12/2025 06:27:35 PM,12 BRONX,2046550051,BRONX,1022330,261570,ONLINE,Unspecified,BRONX,,,,,,,,40.884541152927156,-73.8622850405154,"(40.884541152927156, -73.8622850405154)"
65542652,07/12/2025 06:02:33 PM,07/12/2025 08:59:02 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11219,1477 60 STREET,60 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,60 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/12/2025 08:59:05 PM,12 BROOKLYN,3057130050,BROOKLYN,985689,167563,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62659812558398,-73.9948160231414,"(40.62659812558398, -73.9948160231414)"
65535873,07/12/2025 06:02:26 PM,07/12/2025 07:28:18 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 07:28:21 PM,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,,,,,,,,40.720328269590894,-73.80776061338688,"(40.720328269590894, -73.80776061338688)"
65539562,07/12/2025 06:02:22 PM,07/12/2025 07:28:07 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 07:28:10 PM,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,,,,,,,,40.720328269590894,-73.80776061338688,"(40.720328269590894, -73.80776061338688)"
65538286,07/12/2025 06:02:19 PM,07/12/2025 07:28:26 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 07:28:30 PM,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,,,,,,,,40.720328269590894,-73.80776061338688,"(40.720328269590894, -73.80776061338688)"
65537514,07/12/2025 06:02:00 PM,,DEP,Department of Environmental Protection,Hazardous Materials,"Unsafe Chemical, Storage (HC1)",,11235,2626 HOMECREST AVENUE,HOMECREST AVENUE,AVENUE Z,WILLIAMS CT,,,ADDRESS,BROOKLYN,,N/A,Open,,,,15 BROOKLYN,3074560006,BROOKLYN,996188,153163,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.587065148827286,-73.9570189833512,"(40.587065148827286, -73.9570189833512)"
65543717,07/12/2025 06:02:00 PM,07/12/2025 07:42:00 PM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11385,2022 MENAHAN STREET,MENAHAN STREET,FAIRVIEW AVE,GRANDVIEW AVE,,,ADDRESS,RIDGEWOOD,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,07/12/2025 07:42:00 PM,05 QUEENS,4033840026,QUEENS,1010008,197247,ONLINE,Unspecified,QUEENS,,,,,,,,40.70803671528954,-73.90709379193288,"(40.70803671528954, -73.90709379193288)"
65537638,07/12/2025 06:02:00 PM,07/12/2025 06:21:22 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11103,34-16 ASTORIA BOULEVARD SOUTH,ASTORIA BOULEVARD SOUTH,34 STREET,35 STREET,34 STREET,35 STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD SOUTH,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 06:21:25 PM,01 QUEENS,4006320030,QUEENS,1007630,219667,ONLINE,Unspecified,QUEENS,,,,,,,,40.76958062747012,-73.91559304356464,"(40.76958062747012, -73.91559304356464)"
65537593,07/12/2025 06:02:00 PM,,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,11208,,,,,RIDGEWOOD AVENUE,NORWOOD AVENUE,INTERSECTION,BROOKLYN,,,Open,,,,05 BROOKLYN,,BROOKLYN,1017634,188387,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68369260941418,-73.87963161108101,"(40.68369260941418, -73.87963161108101)"
65540512,07/12/2025 06:01:55 PM,07/12/2025 06:03:09 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,5535 NETHERLAND AVENUE,NETHERLAND AVENUE,BEND,WEST  256 STREET,BEND,WEST  256 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 06:03:13 PM,08 BRONX,2059500430,BRONX,1010114,268519,MOBILE,Unspecified,BRONX,,,,,,,,40.903658196293335,-73.90643688418457,"(40.903658196293335, -73.90643688418457)"
65544495,07/12/2025 06:01:42 PM,07/12/2025 06:49:38 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11435,89-24 150 STREET,150 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,JAMAICA,150 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 06:49:41 PM,12 QUEENS,4096810075,QUEENS,1038172,195961,ONLINE,Unspecified,QUEENS,Truck,,,,,,,40.70438014530324,-73.80551995731543,"(40.70438014530324, -73.80551995731543)"
65536588,07/12/2025 06:01:40 PM,07/12/2025 06:18:19 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11693,351 BEACH   88 STREET,BEACH   88 STREET,OLD BEACH   88 STREET,BEACH CHANNEL DRIVE,OLD BEACH   88 STREET,BEACH CHANNEL DRIVE,ADDRESS,FAR ROCKAWAY,BEACH   88 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 06:18:23 PM,14 QUEENS,4161220038,QUEENS,1036017,154081,ONLINE,Unspecified,QUEENS,,,,,,,,40.58944174744565,-73.81361374904492,"(40.58944174744565, -73.81361374904492)"
65540267,07/12/2025 06:01:40 PM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11233,1436 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The graffiti has been reported. The property owner will be notified that the City will remove the graffiti after 35 days unless the property owner requests to keep the graffiti or remove it himself or herself.,07/12/2025 06:01:40 PM,16 BROOKLYN,3014750050,BROOKLYN,1006077,182985,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66890138774963,-73.92131866391615,"(40.66890138774963, -73.92131866391615)"
65536546,07/12/2025 06:01:38 PM,07/12/2025 06:01:38 PM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11236,588 EAST   93 STREET,EAST   93 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,07/12/2025 12:00:00 AM,17 BROOKLYN,3047130068,BROOKLYN,1007416,177222,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.653079828688135,-73.91651167825191,"(40.653079828688135, -73.91651167825191)"
65535239,07/12/2025 06:01:06 PM,07/12/2025 06:13:17 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11236,10522 FLATLANDS    9 STREET,FLATLANDS    9 STREET,EAST  105 STREET,EAST  108 STREET,EAST  105 STREET,EAST  108 STREET,ADDRESS,BROOKLYN,FLATLANDS    9 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/12/2025 06:13:21 PM,18 BROOKLYN,3083090013,BROOKLYN,1016362,172180,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.639212717638024,-73.88429507809256,"(40.639212717638024, -73.88429507809256)"
65543292,07/12/2025 06:00:48 PM,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11235,2626 HOMECREST AVENUE,HOMECREST AVENUE,AVENUE Z,WILLIAM COURT,AVENUE Z,WILLIAM COURT,ADDRESS,BROOKLYN,HOMECREST AVENUE,,In Progress,,,,15 BROOKLYN,3074560006,BROOKLYN,996188,153163,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.587065148827286,-73.9570189833512,"(40.587065148827286, -73.9570189833512)"
65543737,07/12/2025 06:00:42 PM,07/12/2025 07:27:46 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 07:27:50 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
65541809,07/12/2025 06:00:33 PM,07/12/2025 06:14:27 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1481 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/12/2025 06:14:29 PM,03 BRONX,2029020036,BRONX,1010934,244328,ONLINE,Unspecified,BRONX,,,,,,,,40.83725890119578,-73.90356687170548,"(40.83725890119578, -73.90356687170548)"
65537630,07/12/2025 06:00:33 PM,07/12/2025 07:29:00 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11355,45-19 156 STREET,156 STREET,MURRAY STREET,HAWTHORN AVENUE,MURRAY STREET,HAWTHORN AVENUE,ADDRESS,FLUSHING,156 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/12/2025 07:29:03 PM,07 QUEENS,4054350035,QUEENS,1036837,214876,ONLINE,Unspecified,QUEENS,,,,,,,,40.75630510199931,-73.81018705002103,"(40.75630510199931, -73.81018705002103)"
65538156,07/12/2025 06:00:17 PM,07/12/2025 06:53:30 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11434,114-05 GUY R BREWER BOULEVARD,GUY R BREWER BOULEVARD,LINDEN BOULEVARD,115 AVENUE,LINDEN BOULEVARD,115 AVENUE,ADDRESS,JAMAICA,GUY R BREWER BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 06:53:34 PM,12 QUEENS,,QUEENS,1043720,190226,ONLINE,Unspecified,QUEENS,,,,,,,,40.68860340278833,-73.78556074222446,"(40.68860340278833, -73.78556074222446)"
65539186,07/12/2025 06:00:15 PM,07/12/2025 06:52:46 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,233 LANDING ROAD,LANDING ROAD,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,ADDRESS,BRONX,LANDING ROAD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 06:52:49 PM,07 BRONX,2032367501,BRONX,1008841,253488,ONLINE,Unspecified,BRONX,,,,,,,,40.86240645467484,-73.91109714827905,"(40.86240645467484, -73.91109714827905)"
65543638,07/12/2025 06:00:09 PM,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,10128,1666 3 AVENUE,3 AVENUE,EAST   93 STREET,EAST   94 STREET,EAST   93 STREET,EAST   94 STREET,ADDRESS,NEW YORK,3 AVENUE,,In Progress,,,,08 MANHATTAN,1015220035,MANHATTAN,997934,224726,PHONE,Unspecified,MANHATTAN,,,,,,,,40.783486575720396,-73.95058742938659,"(40.783486575720396, -73.95058742938659)"
65542872,07/12/2025 05:59:59 PM,07/12/2025 08:06:26 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10306,453 OLD MILL ROAD,OLD MILL ROAD,MILL ROAD,PELICAN CIRCLE,MILL ROAD,PELICAN CIRCLE,ADDRESS,STATEN ISLAND,OLD MILL ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 08:06:29 PM,03 STATEN ISLAND,5040250005,STATEN ISLAND,952759,142708,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.55832034377707,-74.11332996945326,"(40.55832034377707, -74.11332996945326)"
65538287,07/12/2025 05:59:26 PM,07/12/2025 07:28:35 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 07:28:38 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
65543525,07/12/2025 05:59:22 PM,,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11220,354 61 STREET,61 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,61 STREET,,In Progress,,,,07 BROOKLYN,3057900025,BROOKLYN,978730,172728,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64077335152418,-74.01988994539501,"(40.64077335152418, -74.01988994539501)"
65544528,07/12/2025 05:59:04 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11225,BEDFORD AVENUE,BEDFORD AVENUE,BEDFORD AVENUE,UNION STREET,BEDFORD AVENUE,UNION STREET,INTERSECTION,,,,In Progress,,,,09 BROOKLYN,,BROOKLYN,996569,183098,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66922988301601,-73.95559261171312,"(40.66922988301601, -73.95559261171312)"
65540085,07/12/2025 05:59:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10452,1350 UNIVERSITY AVENUE,UNIVERSITY AVENUE,W 168 ST,HIGH BRDG,,,ADDRESS,BRONX,,,Open,,,,04 BRONX,2025320020,BRONX,1004546,245866,ONLINE,Unspecified,BRONX,,,,,,,,40.84149725378454,-73.92664775518904,"(40.84149725378454, -73.92664775518904)"
65536961,07/12/2025 05:58:48 PM,07/12/2025 06:57:03 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,291 EAST GUN HILL ROAD,EAST GUN HILL ROAD,PUTNAM PLACE,PERRY AVENUE,PUTNAM PLACE,PERRY AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 06:57:06 PM,07 BRONX,2033560001,BRONX,1018894,259636,ONLINE,Unspecified,BRONX,,,,,,,,40.87924708837771,-73.87472119690669,"(40.87924708837771, -73.87472119690669)"
65539317,07/12/2025 05:58:18 PM,07/12/2025 07:57:22 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,152 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/12/2025 07:57:25 PM,12 MANHATTAN,1022250038,MANHATTAN,1005496,254294,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86462736420933,-73.92318763020528,"(40.86462736420933, -73.92318763020528)"
65543277,07/12/2025 05:57:44 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11214,1833 76 STREET,76 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,76 STREET,,In Progress,,,,11 BROOKLYN,3062270058,BROOKLYN,985406,162364,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61232799355136,-73.99583641680354,"(40.61232799355136, -73.99583641680354)"
65536150,07/12/2025 05:57:35 PM,07/12/2025 11:00:38 PM,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Residential Building/House,11372,79-10 34 AVENUE,34 AVENUE,79 STREET,80 STREET,79 STREET,80 STREET,ADDRESS,JACKSON HEIGHTS,34 AVENUE,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the person that you reported. If they are still there, please submit a new service request with more details. Include the specific location and a detailed description of the person.",07/12/2025 11:00:24 PM,03 QUEENS,4012660001,QUEENS,1015387,213798,MOBILE,Unspecified,QUEENS,,,,,,,,40.753447824719096,-73.88761577362685,"(40.753447824719096, -73.88761577362685)"
65538061,07/12/2025 05:57:30 PM,07/12/2025 06:35:34 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201,202 YORK STREET,YORK STREET,GOLD STREET,NAVY STREET,GOLD STREET,NAVY STREET,ADDRESS,BROOKLYN,YORK STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 06:35:38 PM,02 BROOKLYN,3000710001,BROOKLYN,989043,194796,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70134549131544,-73.9827139265285,"(40.70134549131544, -73.9827139265285)"
65538947,07/12/2025 05:57:01 PM,07/12/2025 06:25:03 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/12/2025 06:25:06 PM,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690303228634036,-73.96029513058312,"(40.690303228634036, -73.96029513058312)"
65540638,07/12/2025 05:56:50 PM,07/12/2025 07:40:12 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,1595 MADISON AVENUE,MADISON AVENUE,EAST  107 STREET,EAST  108 STREET,EAST  107 STREET,EAST  108 STREET,ADDRESS,NEW YORK,MADISON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/12/2025 07:40:15 PM,11 MANHATTAN,1016130023,MANHATTAN,998413,228736,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.794492193305906,-73.94884931782872,"(40.794492193305906, -73.94884931782872)"
65544434,07/12/2025 05:56:40 PM,07/12/2025 07:48:18 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453,1789 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  176 STREET,WEST  177 STREET,WEST  176 STREET,WEST  177 STREET,ADDRESS,BRONX,DAVIDSON AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/12/2025 07:48:20 PM,05 BRONX,2028670147,BRONX,1008441,248618,ONLINE,Unspecified,BRONX,Car,,,,,,,40.84904087082858,-73.91256082573851,"(40.84904087082858, -73.91256082573851)"
65537854,07/12/2025 05:56:23 PM,07/12/2025 07:57:37 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,10306,446 TARRYTOWN AVENUE,TARRYTOWN AVENUE,ISABELLA AVENUE,GUYON AVENUE,ISABELLA AVENUE,GUYON AVENUE,ADDRESS,STATEN ISLAND,TARRYTOWN AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/12/2025 07:57:40 PM,03 STATEN ISLAND,5040200015,STATEN ISLAND,951393,143283,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.559893650703664,-74.11824872468006,"(40.559893650703664, -74.11824872468006)"
